city,year,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,total_pop
Denver,1986,896.6015907,17.54639672,81.75463967,404.7240299,392.5765245,518625
Salt Lake City,1998,820.3652165,8.959620112,81.75653352,334.8658017,394.7832612,178579
Dallas,1995,1532.404173,26.48528723,81.75893015,566.075034,858.0849218,1042088
Columbus,1980,912.1362123,15.4689767,81.78999175,573.2411596,241.6360843,562416
Houston,1990,1388.302006,34.83480758,81.87406358,792.4305435,479.1625909,1630553
Minneapolis,1978,826.5741729,6.937033084,81.91035219,450.3735326,287.3532551,374800
Columbus,2004,813.6608436,10.68623435,81.92779668,460.056089,260.9907235,729911
Oakland,1999,1549.96579,16.16231272,82.15842299,589.9244143,861.7206398,371234
Buffalo,1987,1091.203762,10.74321566,82.26233705,476.3848772,521.813332,325787
Wichita,1992,888.5160749,9.356196867,82.27000694,432.3208208,364.5690503,309955
Philadelphia,2013,1099.312173,15.90313382,82.34861601,486.8805585,514.1798651,1553153
Buffalo,1983,914.167517,11.9227186,82.34994011,390.9542611,428.9405971,360656
Oklahoma City,1978,946.2621726,17.5768133,82.37491605,268.3743284,577.9361148,381184
St. Louis,1993,3874.921522,68.98280081,82.4176534,1607.790148,2115.730921,387053
Cleveland,1978,1578.000104,34.66165022,82.50449137,1033.9912,426.842763,614512
Wichita,1987,538.6959842,8.255877153,82.55877153,203.3009749,244.5803606,290702
Kansas City,1984,1590.937848,19.53432825,82.57693307,541.633647,947.1929392,450489
Sacramento,1984,1083.104634,14.98761024,82.59838533,547.8804189,437.6382191,300248
Buffalo,1986,1105.435919,10.30366369,82.7236999,451.3004696,561.1080854,339685
St. Louis,2015,1817.121052,59.28822593,82.94044372,564.4995979,1110.392784,317095
Cincinnati,2008,1266.956898,22.54906677,82.98056571,727.2825669,434.1446989,332608
Newark,1995,3985.290049,39.19579452,83.00285899,2105.813274,1757.278121,260232
Minneapolis,1977,801.9595484,9.736250109,83.01434303,423.2706626,285.9382927,390294
Salt Lake City,1999,710.6943111,9.039037343,83.04615558,273.9958194,344.6132987,177010
Buffalo,1980,1072.515837,17.06847537,83.10388825,535.558391,436.7850827,357384
Boston,1989,2227.049018,17.0661702,83.26222429,1011.213681,1115.506943,580095
Kansas City,1982,1490.705521,20.60270671,83.29696476,610.5490289,776.2568205,451397
Cincinnati,2014,913.4245526,20.15648148,83.3134568,456.2083643,353.7462501,297671
Minneapolis,1982,1127.410381,9.556574924,83.35457017,685.6842508,348.8149847,376704
Sacramento,1978,1223.108255,23.33008242,83.37636012,605.0523015,511.3495114,261465
Miami,1990,4352.834209,35.9784464,83.3919029,2279.192744,1954.271116,358548
St. Louis,1990,3449.084286,44.61978648,83.44152161,1186.835903,2134.187075,396685
Aurora,1997,621.0505418,6.367828233,83.5309233,187.6636438,343.4881465,266967
Buffalo,1995,2027.241153,19.84666848,83.54807215,907.8250292,1016.021383,312395
Aurora,2002,630.9050224,5.525167136,83.56815294,188.5463285,353.2653738,289584
Minneapolis,1983,922.852984,4.234484584,83.63107053,529.5752283,305.4122006,377850
Indianapolis,1982,938.2760879,14.91385627,83.64728081,430.7726891,408.9422618,462657
Long Beach,1981,1249.71002,20.19623095,83.78706622,799.1157326,346.6109906,366405
Tulsa,1989,1187.560914,8.736080285,83.81177023,386.5715526,708.4415106,366297
San Francisco,1982,1639.89281,15.67181248,83.8653749,1009.914186,530.4414368,708278
Orlando,1976,956.7985759,14.54881556,83.86964261,279.8507463,578.5293715,116848
Oklahoma City,1980,929.8341289,17.92931368,83.91914876,311.5218252,516.4638413,401577
Los Angeles,1977,1209.021492,20.67930809,83.97378754,547.355436,557.0129601,2785393
Oklahoma City,1999,859.2740812,11.82003158,84.00665299,224.5806,538.8667967,473772
Oakland,2008,1968.440213,28.63638514,84.16607111,827.4670246,1028.170733,401587
Charlotte,1993,2299.804664,28.85101995,84.18822216,763.1331262,1423.632296,422862
Salt Lake City,1995,782.294541,15.36142008,84.20333969,320.8829972,361.8467841,175765
Kansas City,2013,1262.260641,21.26681475,84.20799374,357.8839734,798.901859,465514
Baltimore,1986,1943.609915,30.63013852,84.23288094,1019.600736,809.1461594,783542
New Orleans,1982,1485.143388,40.21831815,84.23407406,881.3507831,479.3402124,579338
Philadelphia,2015,1028.951212,17.85930693,84.32144201,431.4936121,495.2768511,1567810
Salt Lake City,1996,833.0558331,11.1000111,84.36008436,328.005328,409.5904096,180180
Seattle,1983,936.7727033,11.86034348,84.38342741,395.0855403,445.4433921,514319
Columbus,2001,897.3718621,11.36446542,84.46182943,471.9760701,329.5694972,712748
Wichita,1993,874.68949,15.30626887,84.50335941,423.1545582,351.7253035,313597
Columbus,2003,855.8825919,15.01065205,84.69312856,458.8577307,297.3210806,726151
Columbus,2013,544.6100024,9.554561446,84.76610924,301.7036518,148.5856799,816364
Portland,1976,1133.17431,10.26807576,84.77744604,503.6622804,534.4665076,379818
Boston,1991,2066.366905,19.73957733,84.89765116,835.7003357,1126.02934,572454
Charlotte,1988,1839.445926,12.41592261,85.02207875,521.738661,1220.269264,370492
Oakland,1994,2193.866129,36.87169965,85.06827849,1021.082711,1050.84344,379695
Detroit,2000,2324.471496,41.62855971,85.25444932,827.1048178,1370.483669,951270
Buffalo,1989,1425.144137,11.77279149,85.2731924,581.9577198,746.1404335,314284
Kansas City,1998,1867.643446,29.03535613,85.31927724,594.3314051,1158.957407,447730
Orlando,2004,1748.100744,8.342985022,85.39290552,472.1147995,1182.250054,203764
Indianapolis,1979,813.0350259,17.90311689,85.42900344,399.5119455,310.1909601,513877
Tampa,1993,3246.710538,14.88522797,85.5035188,1026.388394,2119.933397,288877
St. Louis,1991,3520.249689,65.02308319,85.53036328,1323.970009,2045.726233,399858
Fresno,1986,1216.818088,18.82409769,85.59636873,467.4058973,644.9917245,281554
Buffalo,1985,1003.559975,9.12059784,85.61593457,408.9558387,499.8676042,339890
Houston,1986,1156.164855,22.92550839,85.63351664,613.9316292,433.6742004,1779677
Columbus,2008,778.57444,13.29987086,85.65116833,478.9283496,200.6950513,751887
Oklahoma City,1988,905.6291692,13.63215006,85.65534289,310.1314139,496.2102623,440136
Seattle,1982,1008.582803,6.106653692,85.69014051,447.3616301,469.4243789,507643
Cincinnati,2000,840.0621821,6.640807764,85.72679113,423.8042773,323.8903059,331285
Detroit,1998,2442.758626,43.00103202,85.80205925,855.8205397,1458.134995,999976
Buffalo,1996,1444.269214,17.87777984,85.87719242,837.3824376,503.1318039,313238
St. Louis,1986,2277.007953,44.90004559,85.88572823,765.8335981,1380.388581,434298
Salt Lake City,1980,694.5424426,9.816854312,85.89747523,323.9561923,274.8719207,162985
Portland,1996,1674.481627,10.89962514,85.91469227,439.6182139,1138.049095,467906
Salt Lake City,1979,621.0146013,9.989511013,86.02078928,274.7115529,250.2927482,180189
Boston,1980,2217.987778,16.35317163,86.0319029,1337.76054,777.8421635,562582
Atlanta,2001,2533.815072,33.52785743,86.04701872,1017.79321,1396.446985,426511
Baltimore,1994,2834.35699,43.42649963,86.17657404,1525.338889,1179.415027,739180
Nashville,1984,652.4517388,15.13418982,86.18080312,302.2634022,248.8733436,475744
Jacksonville,1997,1343.259151,10.67547275,86.25781978,337.2025991,909.123259,702545
Oklahoma City,1987,860.4284472,10.87429317,86.31470204,299.4961577,463.7432942,441408
Buffalo,1994,2124.2223,27.74746111,86.32543456,1007.849448,1002.299956,324354
Charlotte,1987,1680.332926,14.58232846,86.37225319,416.7180787,1162.660265,356596
Portland,1994,1902.080022,10.79745698,86.37965586,506.1847834,1298.718126,463072
Oakland,1996,2194.843408,24.99025917,86.52541348,973.2765454,1110.05119,372145
Indianapolis,1981,982.8504612,14.07474774,86.61383223,475.0768698,407.0850115,461820
Oklahoma City,1997,1072.988649,12.4987819,86.64409824,295.9457341,677.9000352,472046
Boston,1993,1957.6796,17.69368263,86.66293535,736.8154982,1116.507484,553870
Cleveland,2010,1393.344506,20.41253481,86.69027129,801.6330028,484.6086967,396815
St. Louis,1992,3290.583323,57.38089738,86.69235145,1226.113028,1920.397046,402573
Chicago,1998,2265.317347,25.55511489,86.77106579,840.3379673,1312.653199,2750917
Oklahoma City,2002,822.3273386,7.415386537,86.83807918,228.1207069,499.953166,512448
Seattle,1988,1361.153983,11.08077091,86.86532906,536.0322925,727.1755906,505380
San Antonio,1984,628.6534355,18.66825347,86.92405521,310.0096842,213.0514427,857070
St. Louis,1980,2436.38945,49.91237605,86.95845072,1317.243062,982.2755607,450790
Atlanta,1997,3048.48348,35.64088247,86.96375322,1128.865551,1797.013294,420865
Nashville,1986,895.720165,19.74916438,87.06620854,414.7324519,374.1723401,470906
Memphis,1977,784.0815409,15.73858952,87.08686203,412.0512628,269.2048265,667150
Charlotte,1989,2050.390218,19.59142486,87.22209698,635.7819931,1307.794703,372612
Los Angeles,1982,1739.437952,27.36962436,87.23463312,968.0594227,656.7742722,3101979
Indianapolis,1988,1166.215151,16.34977762,87.33678679,302.988284,759.5403022,483187
Cincinnati,1996,1087.785783,8.877619244,87.38906444,492.1530169,499.3660825,360457
Wichita,1985,586.8416896,9.125528666,87.39448607,245.3363284,244.9853465,284915
Fort Worth,1994,1277.822007,27.94904804,87.44664273,503.7180703,658.7082458,472288
Portland,1977,1031.331932,10.6429925,87.48020663,442.0735664,491.135166,385230
Chicago,1999,1820.149506,22.7221811,87.52116247,716.4044931,993.5016689,2821032
Cleveland,2007,1468.555632,20.45975339,87.5222784,915.0056378,445.5679628,439888
St. Louis,2014,1678.730844,49.90991104,87.57776843,490.3099437,1050.933221,318574
Detroit,2013,2071.899973,45.15001665,87.5853171,681.6795235,1257.485115,699889
Los Angeles,1979,1514.696453,27.44976972,87.58781482,714.3226333,685.3362352,2863412
Detroit,2003,2018.181309,39.44960259,87.73764074,626.9899953,1264.00407,927766
Newark,1976,1784.520205,26.91051032,87.79893771,1042.170672,627.6400842,367886
Albuquerque,1996,1468.589479,16.40358442,87.87634509,468.2051667,896.104383,426736
San Francisco,1977,1384.370959,20.8387216,87.93644929,801.4779235,474.1178644,676625
Los Angeles,1981,1742.541462,28.99946884,87.95515805,928.7747972,696.8120379,3031090
Kansas City,2014,1257.853579,16.86531445,87.95581715,347.1265987,805.9058488,468417
Nashville,1999,1607.274327,13.00352816,87.96504346,374.8075765,1131.498179,522935
Oakland,1995,2256.956214,37.42159769,88.13057426,1052.143471,1079.260571,368771
Salt Lake City,1989,775.7413936,11.66528411,88.1377022,313.6665284,362.2718789,154304
Newark,1991,3400.238689,31.82525044,88.24273986,1880.944631,1399.226068,276510
New Orleans,1994,1886.880301,85.831697,88.26089597,976.1331201,736.6545881,493990
Charlotte,1992,2312.257459,24.20827923,88.27463437,747.7668474,1452.007698,408951
Memphis,2000,1479.157053,22.61190586,88.2941086,628.6725119,739.5785264,650100
Fort Worth,1980,1226.354203,27.69945568,88.32467943,597.3675064,512.9625613,382679
Tampa,1997,2663.847639,11.67184118,88.37251181,846.7087075,1717.094579,299867
Seattle,1986,1354.535099,9.974485267,88.37393946,556.9752573,699.2114172,501279
Los Angeles,1978,1320.05991,23.35405064,88.50144842,613.6267836,594.5776271,2787525
San Francisco,1978,1595.630805,17.91649395,88.51962691,988.2920267,500.9026573,658611
Cleveland,2009,1396.428089,19.33659182,88.5289746,828.2118545,460.3506679,429238
Denver,1992,1076.375357,19.28260587,88.69998701,366.1665368,602.2262276,492672
Jacksonville,1988,NA,28.99116932,88.83390385,666.4868284,NA,645024
Seattle,1985,1317.272158,12.31850401,89.0567257,574.1230639,641.7738646,495190
Denver,1991,1049.913654,18.35367532,89.05703822,341.0029449,601.4999958,479468
St. Louis,1985,2004.597445,39.20122289,89.07260113,727.4262426,1148.897379,431109
Wichita,1989,774.0651197,9.751471968,89.10827833,326.1699244,349.0354449,297391
Columbus,1996,970.7994884,13.89979962,89.17736613,518.1970242,349.5252984,640297
Dallas,1983,1149.147951,26.83147332,89.20463704,491.9770891,541.1347511,998827
Baltimore,1996,2723.024485,46.06069404,89.46940872,1450.632706,1136.861676,716446
Wichita,2015,984.8033985,6.926202594,89.52758168,188.0335741,700.3160401,389824
Denver,1977,967.3202614,14.03306421,89.58093041,478.2775855,385.4286813,520200
Tampa,1996,2948.7223,14.59259511,89.5917467,906.43771,1938.100248,294670
Tulsa,1993,1300.647549,14.27249901,89.59957711,302.101229,894.6742434,378350
Fresno,1980,1099.834723,22.74879756,89.60240673,571.9697673,415.5137514,215396
Cleveland,2011,1367.644911,18.63482294,89.64860768,795.0018383,464.359642,397106
Fort Worth,1979,987.8257433,25.74223443,89.70778664,463.6202422,408.75548,384582
Charlotte,1986,1614.930232,15.59892515,89.76739942,427.9403238,1081.623583,339767
Minneapolis,1979,1071.451144,8.244045738,89.86009854,546.3054309,427.0415692,363899
Boston,1986,2159.005203,18.2892736,89.87871599,1084.292649,966.544564,574107
Seattle,1984,1115.961077,10.0482719,90.03251621,479.503535,536.3767539,497598
Dallas,1994,1589.005879,27.76008138,90.05558603,665.9596472,805.2305639,1062677
Tampa,1998,2556.715148,13.55808112,90.16123948,835.1777973,1617.81803,295027
Indianapolis,1987,949.042497,11.90742292,90.24573161,278.6754768,568.2138657,478693
Atlanta,1975,1637.436198,37.71015769,90.30053976,792.3209889,717.1045122,490584
Oakland,1998,1861.972767,19.12985719,90.33543673,704.350714,1048.156759,376375
Orlando,1996,2191.483769,7.118762869,90.35352872,591.4049152,1502.606562,182616
Salt Lake City,1994,755.0321175,11.43988057,90.37505648,287.1410022,366.0761782,174827
Orlando,1978,1368.324141,10.98037891,90.37696485,346.3042579,920.6625392,118393
Oklahoma City,1982,1008.249959,20.93659505,90.80365943,423.6719965,472.8377085,425093
Oklahoma City,1998,995.6064766,12.07841479,90.80379694,274.3525646,618.3717003,463637
Buffalo,1993,1859.598898,23.39505318,90.80974589,892.0903172,853.3037817,324855
Tulsa,2015,903.5664475,13.6979478,90.90456266,212.6917713,586.2721658,401520
New Orleans,1983,1365.20624,35.62292624,90.92327839,771.8300685,466.8299667,589508
St. Louis,1981,2281.985001,58.3487095,90.9359133,1181.286138,951.4142406,454166
Tucson,1992,1020.91375,9.909493295,91.07296218,228.862107,691.0691871,423836
Baltimore,1993,2993.991552,48.16035625,91.13631154,1688.477532,1166.217352,732968
Wichita,1986,535.0097672,8.037377299,91.20675978,204.7783955,230.9872345,286163
Buffalo,1988,1319.37451,13.28333035,91.43873913,548.0146055,666.6378346,323714
Houston,1979,877.7237467,40.37924383,91.43984728,574.8794179,171.0252376,1619644
St. Louis,1976,1792.192525,34.06925418,91.5377214,992.6882139,673.8973355,534206
San Antonio,1986,709.2884144,18.4230757,91.54676504,370.9634131,228.3551605,879332
Kansas City,1996,1981.162788,23.18975013,91.86708706,642.4006743,1223.705276,448474
Nashville,1996,1890.54426,16.79058369,91.87656468,548.9954892,1232.881623,530059
Chicago,1997,2354.066667,27.36950495,92.01504636,914.3294724,1320.352644,2765852
Jacksonville,1995,1412.94681,12.66292472,92.02706921,429.9504674,878.3063485,679148
Orlando,1999,2136.782405,10.35157208,92.07450953,597.122263,1437.23406,183547
Cincinnati,1980,1025.80433,12.52890784,92.13967644,440.077888,481.0578575,383114
Nashville,1998,1631.293358,18.50707085,92.15376514,424.1362731,1096.496249,524124
Detroit,1976,2226.144967,49.69642456,92.19698673,1590.060715,494.1908403,1334100
Newark,1977,1757.196681,26.1800963,92.19946957,911.4657439,727.351371,351412
Kansas City,1997,1895.502909,22.12046807,92.24235185,599.6858894,1181.4542,452070
San Antonio,1987,662.019202,18.90862461,92.26104769,353.5043441,197.3451856,920215
Nashville,1988,1052.193994,15.71329404,92.2907397,388.6553995,555.5345603,502759
St. Louis,1977,1899.3905,38.0815492,92.37216805,965.3184496,803.618333,512059
Cincinnati,1987,852.2948989,18.56910263,92.57639571,318.365919,422.7834816,371585
Wichita,1991,872.2363134,7.834457904,92.70775187,458.3157874,313.3783162,306339
Minneapolis,2002,1056.055736,12.03847188,92.72184727,459.5110331,491.7843833,390415
Oakland,1976,1655.358751,29.42059442,92.76493545,868.8081657,664.3650555,333100
Columbus,2007,856.2721049,10.73397275,92.80130873,523.7906957,228.9461277,735981
Boston,1985,2074.045899,15.17977565,92.82345572,1087.360481,878.6821861,573131
Portland,1995,1925.982779,9.375892618,92.88675012,501.065145,1322.654991,458623
Seattle,1989,1337.096956,7.387276,92.924156,475.896096,760.889428,514398
Atlanta,1998,3047.346848,35.96757608,92.93635429,1124.40919,1794.033727,414262
Nashville,1995,1790.402936,20.05037418,92.995545,510.8071517,1166.549865,523681
Jacksonville,1989,1443.174893,25.20095855,93.01444702,601.7683436,723.1911439,654737
Indianapolis,1986,915.232123,13.38742135,93.07445319,333.8355387,474.9347098,470591
San Francisco,1976,1617.443609,19.54887218,93.08270677,996.6917293,508.1203008,6.65E+05
Seattle,1990,1506.99552,10.26616485,93.17028856,522.0247976,881.5342687,516259
Baltimore,1990,2437.725369,41.43942914,93.3406158,1287.611377,1015.333947,736014
Denver,1981,1009.539503,19.85328423,93.50896872,477.07442,419.1028301,503695
Oakland,1975,1746.864526,32.86473939,93.56087971,943.0107654,677.4281417,337748
Oakland,1993,2601.601434,40.84479773,93.62476362,1209.165148,1257.966725,377037
Orlando,1997,2281.569332,7.533483644,93.63043958,679.0897399,1501.315669,185837
Austin,1986,643.8607503,11.588045,93.67003042,271.3533871,267.2492878,414220
Boston,1981,2483.063604,17.64667475,93.70384292,1631.964481,739.7486055,566679
Baltimore,1991,2544.048314,40.63633289,93.70417552,1439.64903,970.0587756,748099
Boston,1992,2037.631236,12.74392394,93.74639941,831.8465422,1099.294371,572822
Kansas City,1983,1644.568422,23.39294857,93.79248248,634.6992461,892.683745,453128
Boston,1990,2379.314728,24.9006152,93.85616499,1048.611921,1211.946027,574283
Columbus,2002,908.0125577,11.31697448,94.02868923,489.4242175,313.2426765,715739
Columbus,1987,947.6928496,14.97005988,94.04719972,504.4029588,334.2726312,567800
Seattle,1987,1435.199605,10.92175573,94.04845214,598.4717632,731.7576341,494426
Kansas City,1979,1283.607754,25.70671874,94.18596111,572.6765663,591.0385082,462914
Cincinnati,1989,991.1841024,12.087611,94.28336584,383.5801892,501.2329363,372282
Dallas,1978,1133.704659,26.38122941,94.2842199,439.8783252,573.1608842,871832
Denver,1975,976.1089464,14.56291573,94.4621561,505.3725351,361.7113394,508140
Jacksonville,1994,1519.884044,15.45694221,94.49149577,499.725858,910.2097478,685776
Tulsa,2013,970.093638,15.20920258,94.55054272,251.9657894,608.3681033,394498
St. Louis,1978,1922.40675,39.99063077,94.64449281,956.9186648,830.8529621,525123
Cleveland,2012,1388.843037,21.58560215,94.7227012,827.1094847,445.4252491,393781
Columbus,2014,558.4904389,10.23096709,94.72671883,254.2094411,199.3233118,830811
Columbus,1999,854.6170855,10.54349489,94.74295405,449.3607821,299.9698545,673401
Detroit,1997,2151.531409,45.91682886,94.77076831,803.5934569,1207.250355,1021412
Columbus,1989,1045.879991,15.72489128,94.87351072,546.3526115,388.9289777,572341
Atlanta,1996,3315.96159,47.44349746,94.88699491,1163.091864,2010.539234,413123
Oklahoma City,1990,1082.256436,15.29055426,94.89138085,314.3558067,657.7186943,444719
Columbus,2015,546.2727589,9.082919982,95.07575981,264.2303995,177.8836796,847745
Newark,1993,3787.440902,35.56978347,95.22327449,2183.09546,1473.552384,269892
Los Angeles,1980,1742.482924,34.2081706,95.27483556,868.3117523,744.6881654,2952511
Kansas City,1981,1713.418819,25.54357846,95.28865354,718.5519679,874.0346193,450211
Kansas City,1985,1800.684134,20.45210387,95.29331913,594.684251,1090.25446,444942
Nashville,1989,1043.083538,13.76152278,95.33344768,320.7033135,613.2852544,501398
Miami,1982,2725.810247,51.98273079,95.48406866,1401.618578,1176.724869,365506
San Antonio,1985,625.0014486,20.86042291,95.49438043,310.9361926,197.7104527,862878
Boston,1987,2075.772467,13.19714803,95.50567651,939.0812701,1027.988373,575882
Tampa,1995,3013.295065,16.21349377,95.55612284,905.8858432,1995.639605,289882
Cincinnati,2007,1081.567325,18.65289962,95.67132387,590.2740171,376.9690843,332388
Oklahoma City,1986,954.4739135,13.50989262,95.69507272,334.1446774,511.1242707,444119
Chicago,1984,2010.905141,24.59731441,95.70048239,947.2123708,943.3949738,3012524
Tampa,1984,2022.429196,17.97100448,95.73015846,636.9338702,1271.794163,289355
Cincinnati,2006,1221.918836,29.11641389,95.76065014,757.3502769,339.6914954,309104
Baltimore,1995,3017.653526,45.21144776,95.89881622,1594.054554,1282.488708,712209
Dallas,1993,1743.302203,30.40420326,95.91231313,711.6693634,905.3163236,1042619
Portland,1988,2240.629006,11.60814014,95.96062519,936.9058889,1196.154352,387659
Tampa,1983,1684.529862,19.33558915,96.01120131,509.7261347,1059.456937,299965
Tampa,1978,1333.713309,15.57898737,96.13375131,410.3733257,811.6272442,263175
Minneapolis,2014,1011.964071,7.664521425,96.17738175,462.5909544,445.5312131,404461
Boston,1988,2099.423887,16.03666706,96.22000238,902.3642875,1084.80293,579921
Seattle,1981,1074.85254,11.71339119,96.28804619,465.3591346,501.4919684,503697
New Orleans,1984,1507.973844,37.14819875,96.34229114,816.7396033,557.7437503,576071
Fort Worth,1990,1748.361888,29.04255628,96.51064856,625.7553857,997.0532976,447619
Fort Worth,1991,1949.817464,42.65362414,96.68154804,749.3913656,1061.090927,457171
Jacksonville,1987,1520.431442,23.33751927,96.6840084,615.3484673,785.0614475,629887
Newark,1978,2101.148677,33.46853804,96.72100442,1130.561074,840.3980607,325679
Nashville,1992,1628.296854,17.48350237,96.74204646,518.2887148,995.7825907,514771
Miami,1980,3417.749421,65.53118987,96.80743958,2052.317719,1203.093072,335718
Buffalo,1991,1834.505834,15.18127966,96.85656423,821.3072296,901.1607606,329353
Cincinnati,1984,909.9788807,9.503695882,96.88489968,351.6367476,451.9535375,378800
Portland,1990,1791.827019,7.545979022,96.95439713,581.0403847,1106.286258,437319
Charlotte,1990,2303.161638,23.48876328,96.98586128,810.2360494,1372.450964,395934
Detroit,1977,1828.538263,36.38844321,97.01052606,1202.717814,492.42148,1316352
San Francisco,1981,1735.462915,18.20567208,97.09691775,1067.199158,552.961167,692092
St. Louis,2006,2480.692115,37.18876035,97.15203284,907.2327815,1439.11854,346879
Columbus,1986,909.3558729,13.77811929,97.15340523,398.3289614,400.095387,566115
Minneapolis,2013,1019.166797,9.08618244,97.17167332,468.4431836,444.4657577,396206
Memphis,1978,792.2566138,16.54194334,97.20221574,424.0885828,254.4238719,683112
Cincinnati,1985,884.6617216,12.15565724,97.24525794,335.4961399,439.7646665,370198
Cincinnati,2001,1207.364108,16.87356876,97.3243341,631.2522599,461.9139448,331880
Miami,1983,2610.674842,38.42366898,97.39332762,1259.175652,1215.682194,374769
Minneapolis,2008,1268.470324,9.820757897,97.4113013,532.1789077,629.0593572,376753
Nashville,1994,1798.385194,14.00342604,97.44849904,508.7272037,1178.206065,521301
Portland,1989,1891.081947,8.924629158,97.46634475,626.3680517,1158.322921,425788
Aurora,2015,460.807746,6.662280665,97.71344976,124.0849774,232.3470382,360237
Houston,1985,942.5810608,26.16849188,97.97437549,549.0802376,269.3579558,1746375
Tulsa,1992,1335.277947,8.798756442,98.11946578,358.3493533,870.0103719,375053
Cincinnati,2003,1127.361647,22.20187051,98.36662072,673.4567387,333.3364169,324297
Minneapolis,2015,1062.931854,11.3669618,98.43305222,458.5480762,494.5837636,413479
Minneapolis,1981,1041.621958,7.511051976,98.44843126,615.9062621,319.7562127,372784
Jacksonville,1996,1414.46506,12.31229187,98.64318544,404.4225752,899.0870073,690367
Detroit,1982,2009.192228,43.40586258,98.74199149,1356.919724,510.1246501,1181868
Cleveland,2008,1419.765049,12.6888329,98.7421906,877.8365309,430.4974945,433452
Orlando,1983,1552.446768,9.81230463,98.8239252,538.2749968,905.5355416,142678
Baltimore,1992,2885.309,44.34049796,99.13741186,1623.126945,1118.704146,755517
Detroit,1975,2121.339473,44.19020918,99.41051797,1488.155907,489.5828388,1432444
Detroit,1978,1668.934198,38.47464266,99.50871435,948.9639273,581.986914,1294359
Columbus,1995,1037.059535,12.05519086,99.57274525,521.1913034,404.240296,638729
Denver,1982,953.3689567,13.13659353,99.68356264,460.9398846,379.6089159,517638
Indianapolis,1989,1210.397144,8.470094369,99.78184342,373.0973276,729.0478788,484056
Portland,1980,1360.247408,12.62283251,99.88502246,617.1467459,630.5928066,364419
Chicago,1996,2450.802762,28.64801,99.92309698,975.2668549,1346.9648,2754118
New Orleans,1995,2232.444338,74.51060083,99.96325786,1097.95373,960.0167495,487179
Cincinnati,2004,1153.440984,20.12546973,99.9984277,757.5352589,275.7818273,318005
Minneapolis,2011,965.4217171,8.300240448,100.1216504,412.1588147,444.8410115,385531
Jacksonville,1986,1297.780978,19.29725557,100.2159995,484.0530075,694.2147152,616668
Cleveland,2006,1552.702431,17.00684028,100.4949653,949.0700351,486.1305904,452759
San Francisco,1979,1674.969962,16.99090986,100.7318228,1015.510273,541.7369564,659176
Minneapolis,1980,1058.182476,9.725445277,100.7664191,612.4329012,335.2577108,370163
Jacksonville,1984,1069.329574,17.68480189,100.786201,366.4016236,584.4569478,582421
Portland,1984,2018.226151,9.262917002,100.8023321,828.7586329,1079.402269,367055
Columbus,1988,986.0169808,11.72615851,100.9469298,514.5914199,358.7524727,588428
Tampa,1985,2402.902412,24.53729669,100.9534492,931.3656758,1346.04599,285280
Columbus,1998,816.8148004,11.79625151,101.0243078,395.4768937,308.5173473,661227
Charlotte,1991,2175.759653,28.31468042,101.0883766,720.0373555,1326.319241,402618
Tampa,1994,3482.622521,21.0409858,101.1324802,1146.394356,2214.0547,294663
Nashville,1991,1574.720891,17.34578024,101.3151255,521.9502965,934.1096884,507328
Indianapolis,1997,2077.171745,31.21577508,101.3189988,727.4862836,1217.150688,378014
Portland,1983,1850.656164,9.685073687,101.4242439,797.4044003,942.1424459,371706
Minneapolis,2003,1193.073465,12.14996223,101.4257717,578.9721132,500.5256179,378602
Oklahoma City,1995,1292.704061,48.68820673,101.4516378,343.820244,798.743973,466232
Oklahoma City,1996,1130.246661,14.26648951,101.568888,314.7144999,699.6967839,469632
Cleveland,1999,1215.296955,15.66570195,101.6262204,610.1590069,487.8460262,497903
Columbus,1993,1104.596612,16.23042881,101.7106872,600.8350169,385.8204791,646933
Cleveland,1979,1618.940406,45.56179859,101.7657691,957.7954741,513.8173637,601381
Columbus,1991,1130.873424,21.61203885,101.7958351,586.8138373,420.6517126,638533
Indianapolis,1995,1526.045998,21.92671663,101.8790127,557.7942793,844.4459894,373973
Columbus,1990,1109.478441,14.06203094,102.2262249,559.4792309,433.7109542,632910
Portland,1978,1108.147102,9.379387967,102.3456746,489.3833604,507.0386789,362497
Kansas City,1986,2158.01016,25.8791666,102.6242814,767.89734,1261.609372,448237
Atlanta,1994,3570.976936,46.4489645,102.6254608,1299.355065,2122.547446,411204
Detroit,1981,1941.355582,42.05041862,102.9481364,1239.48216,556.8748665,1193805
Minneapolis,2001,1060.440725,11.11898347,103.1738233,502.4229041,443.7250146,386726
Portland,1991,1805.987044,11.78639494,103.1865519,605.5538383,1085.460259,449671
Memphis,1979,848.1036783,15.10020378,103.2091598,483.7929366,246.0013781,682110
Minneapolis,2012,992.2099221,9.993849938,103.2697827,440.498155,438.4481345,390240
Minneapolis,2004,1256.063042,14.08619155,103.3873304,597.4671433,541.1223771,376255
Nashville,1997,1746.730638,21.05627289,103.4013401,485.6102935,1136.662731,531908
Dallas,1984,1226.085759,29.76624386,103.4731334,490.1305665,602.7158154,987696
Tampa,1992,3379.007947,16.78542066,103.7955604,1027.336257,2231.09071,291920
Orlando,1984,1698.436755,12.80765044,103.8842758,570.6519806,1011.092848,140541
Tampa,1987,3113.105899,21.33941565,103.8984664,1198.855368,1789.01265,285856
